savivaldybe_1,savivaldybe_2,mokslo_metai,mokyt_simil,mok_simil,ne_1_mok_simil,avg_simil,mokytoju_skaicius,ekspertu_skaicius,ekspertu_skaicius_proc,mokiniu_skaicius,mokiniu_mokytojui_sk,mokytoju_skaicius_ne_vienoje_mokykloje,mokytoju_skaicius_ne_vienoje_mokykloje_proc,moko_daugiau_nei_1_dalyko_proc,moko_daugiau_nei_1_dalyko,pensijinio_amziaus_proc,pensijinio_amziaus,stazas_iki_2_metu_proc
Plungės r. sav.,Panevėžio r. sav.,2015-2016,0.0505,0.2573,0.3889,0.2322,436,161,0.369266055045,4500.0,10.321100917431,55.0,12.614678899082,62.155963302752,271,0.057339449541,25,0.064220183486
Plungės r. sav.,Šiaulių r. sav.,2015-2016,0.0763,0.1149,0.4086,0.1999,436,161,0.369266055045,4500.0,10.321100917431,55.0,12.614678899082,62.155963302752,271,0.057339449541,25,0.064220183486
Prienų r. sav.,Biržų r. sav.,2015-2016,0.0564,0.0203,0.2333,0.1033,301,125,0.415282392026,2904.0,9.647840531561,46.0,15.282392026578,61.129568106312,184,0.049833887043,15,0.106312292358
Prienų r. sav.,Pasvalio r. sav.,2015-2016,0.0195,0.0722,0.1957,0.0958,301,125,0.415282392026,2904.0,9.647840531561,46.0,15.282392026578,61.129568106312,184,0.049833887043,15,0.106312292358
Prienų r. sav.,Šilalės r. sav.,2015-2016,0.0564,0.1597,0.193,0.1364,301,125,0.415282392026,2904.0,9.647840531561,46.0,15.282392026578,61.129568106312,184,0.049833887043,15,0.106312292358
Prienų r. sav.,Švenčionių r. sav.,2015-2016,0.0664,0.0548,0.1739,0.0984,301,125,0.415282392026,2904.0,9.647840531561,46.0,15.282392026578,61.129568106312,184,0.049833887043,15,0.106312292358
Prienų r. sav.,Varėnos r. sav.,2015-2016,0.0631,0.1994,0.0213,0.0946,301,125,0.415282392026,2904.0,9.647840531561,46.0,15.282392026578,61.129568106312,184,0.049833887043,15,0.106312292358
Radviliškio r. sav.,Jonavos r. sav.,2015-2016,0.0188,0.1212,0.1765,0.1055,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Plungės r. sav.,2015-2016,0.0898,0.0803,0.0179,0.0627,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Šilutės r. sav.,2015-2016,0.0945,0.0846,0.3563,0.1785,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Tauragės r. sav.,2015-2016,0.0271,0.0332,0.2113,0.0905,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Telšių r. sav.,2015-2016,0.0496,0.0902,0.0357,0.0585,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Vilkaviškio r. sav.,2015-2016,0.0515,0.066,0.5214,0.213,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Klaipėdos r. sav.,2015-2016,0.0042,0.0336,0.4343,0.1574,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Radviliškio r. sav.,Šiaulių r. sav.,2015-2016,0.0146,0.186,0.3978,0.1995,479,249,0.519832985386,4893.0,10.21503131524,56.0,11.691022964509,61.586638830897,295,0.035490605427,17,0.033402922755
Raseinių r. sav.,Jurbarko r. sav.,2015-2016,0.0492,0.1394,0.1129,0.1005,366,165,0.450819672131,4011.0,10.959016393442,55.0,15.027322404371,62.295081967213,228,0.03825136612,14,0.060109289617
Raseinių r. sav.,Kaišiadorių r. sav.,2015-2016,0.0738,0.0177,0.0182,0.0366,366,165,0.450819672131,4011.0,10.959016393442,55.0,15.027322404371,62.295081967213,228,0.03825136612,14,0.060109289617
Raseinių r. sav.,Kelmės r. sav.,2015-2016,0.0518,0.1611,0.0909,0.1013,366,165,0.450819672131,4011.0,10.959016393442,55.0,15.027322404371,62.295081967213,228,0.03825136612,14,0.060109289617
Raseinių r. sav.,Rokiškio r. sav.,2015-2016,0.0191,0.09,0.382,0.1637,366,165,0.450819672131,4011.0,10.959016393442,55.0,15.027322404371,62.295081967213,228,0.03825136612,14,0.060109289617
Raseinių r. sav.,Šakių r. sav.,2015-2016,0.0081,0.0553,0.0182,0.0272,366,165,0.450819672131,4011.0,10.959016393442,55.0,15.027322404371,62.295081967213,228,0.03825136612,14,0.060109289617
Rokiškio r. sav.,Jurbarko r. sav.,2015-2016,0.0306,0.0542,0.3034,0.1294,359,153,0.426183844011,3650.0,10.16713091922,89.0,24.791086350974,51.810584958217,186,0.047353760445,17,0.097493036211
Rokiškio r. sav.,Kaišiadorių r. sav.,2015-2016,0.0557,0.0736,0.3933,0.1742,359,153,0.426183844011,3650.0,10.16713091922,89.0,24.791086350974,51.810584958217,186,0.047353760445,17,0.097493036211
Rokiškio r. sav.,Kelmės r. sav.,2015-2016,0.0699,0.0781,0.4382,0.1954,359,153,0.426183844011,3650.0,10.16713091922,89.0,24.791086350974,51.810584958217,186,0.047353760445,17,0.097493036211
Rokiškio r. sav.,Raseinių r. sav.,2015-2016,0.0191,0.09,0.382,0.1637,359,153,0.426183844011,3650.0,10.16713091922,89.0,24.791086350974,51.810584958217,186,0.047353760445,17,0.097493036211
Rokiškio r. sav.,Šakių r. sav.,2015-2016,0.0271,0.0367,0.3933,0.1524,359,153,0.426183844011,3650.0,10.16713091922,89.0,24.791086350974,51.810584958217,186,0.047353760445,17,0.097493036211
Šakių r. sav.,Jurbarko r. sav.,2015-2016,0.0569,0.0889,0.129,0.0916,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šakių r. sav.,Kaišiadorių r. sav.,2015-2016,0.0813,0.0383,0.0,0.0399,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šakių r. sav.,Kelmės r. sav.,2015-2016,0.044,0.1119,0.0741,0.0767,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šakių r. sav.,Raseinių r. sav.,2015-2016,0.0081,0.0553,0.0182,0.0272,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šakių r. sav.,Rokiškio r. sav.,2015-2016,0.0271,0.0367,0.3933,0.1524,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šakių r. sav.,Utenos r. sav.,2015-2016,0.0934,0.1326,0.1296,0.1185,369,114,0.30894308943,3789.0,10.268292682926,54.0,14.634146341463,54.20054200542,200,0.029810298102,11,0.048780487804
Šalčininkų r. sav.,Kėdainių r. sav.,2015-2016,0.0129,0.3279,0.4043,0.2484,534,81,0.151685393258,4115.0,7.705992509363,94.0,17.602996254681,59.737827715355,319,0.067415730337,36,0.093632958801
Šalčininkų r. sav.,Šilutės r. sav.,2015-2016,0.0094,0.2301,0.0745,0.1047,534,81,0.151685393258,4115.0,7.705992509363,94.0,17.602996254681,59.737827715355,319,0.067415730337,36,0.093632958801
Šalčininkų r. sav.,Telšių r. sav.,2015-2016,0.0562,0.2348,0.4255,0.2388,534,81,0.151685393258,4115.0,7.705992509363,94.0,17.602996254681,59.737827715355,319,0.067415730337,36,0.093632958801
Šalčininkų r. sav.,Vilkaviškio r. sav.,2015-2016,0.0543,0.2145,0.1966,0.1551,534,81,0.151685393258,4115.0,7.705992509363,94.0,17.602996254681,59.737827715355,319,0.067415730337,36,0.093632958801
Šilalės r. sav.,Biržų r. sav.,2015-2016,0.0,0.1768,0.05,0.0756,319,157,0.492163009404,3456.0,10.833855799373,57.0,17.868338557993,64.576802507837,206,0.037617554858,12,0.109717868338
Šilalės r. sav.,Jurbarko r. sav.,2015-2016,0.0833,0.0012,0.0806,0.055,319,157,0.492163009404,3456.0,10.833855799373,57.0,17.868338557993,64.576802507837,206,0.037617554858,12,0.109717868338
Šilalės r. sav.,Kaišiadorių r. sav.,2015-2016,0.059,0.1228,0.0526,0.0781,319,157,0.492163009404,3456.0,10.833855799373,57.0,17.868338557993,64.576802507837,206,0.037617554858,12,0.109717868338
Šilalės r. sav.,Pasvalio r. sav.,2015-2016,0.0376,0.0943,0.3509,0.1609,319,157,0.492163009404,3456.0,10.833855799373,57.0,17.868338557993,64.576802507837,206,0.037617554858,12,0.109717868338
Šilalės r. sav.,Prienų r. sav.,2015-2016,0.0564,0.1597,0.193,0.1364,319,157,0.492163009404,3456.0,10.833855799373,57.0,17.868338557993,64.576802507837,206,0.037617554858,12,0.109717868338
Šilutės r. sav.,Kėdainių r. sav.,2015-2016,0.0222,0.1271,0.3563,0.1685,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Šilutės r. sav.,Radviliškio r. sav.,2015-2016,0.0945,0.0846,0.3563,0.1785,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Šilutės r. sav.,Šalčininkų r. sav.,2015-2016,0.0094,0.2301,0.0745,0.1047,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Šilutės r. sav.,Telšių r. sav.,2015-2016,0.0473,0.0061,0.3793,0.1442,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Šilutės r. sav.,Vilkaviškio r. sav.,2015-2016,0.0454,0.0198,0.2564,0.1072,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Šilutės r. sav.,Klaipėdos r. sav.,2015-2016,0.0983,0.0528,0.1212,0.0908,529,260,0.491493383742,5345.0,10.103969754253,87.0,16.446124763705,62.570888468809,331,0.090737240075,48,0.071833648393
Švenčionių r. sav.,Anykščių r. sav.,2015-2016,0.0641,0.0907,0.3559,0.1702,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Elektrėnų sav.,2015-2016,0.0569,0.0129,0.3947,0.1548,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Joniškio r. sav.,2015-2016,0.0854,0.0131,0.0789,0.0591,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Lazdijų r. sav.,2015-2016,0.0961,0.1457,0.4242,0.222,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Pakruojo r. sav.,2015-2016,0.0961,0.1133,0.0,0.0698,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Pasvalio r. sav.,2015-2016,0.0847,0.123,0.0263,0.078,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Prienų r. sav.,2015-2016,0.0664,0.0548,0.1739,0.0984,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Varėnos r. sav.,2015-2016,0.0035,0.153,0.1915,0.116,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Švenčionių r. sav.,Alytaus r. sav.,2015-2016,0.0925,0.3359,0.3214,0.2499,281,145,0.516014234875,2745.0,9.768683274021,38.0,13.523131672597,65.124555160142,183,0.053380782918,15,0.049822064056
Tauragės r. sav.,Jonavos r. sav.,2015-2016,0.0085,0.0911,0.0423,0.0473,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Kretingos r. sav.,2015-2016,0.0837,0.0024,0.0986,0.0616,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Plungės r. sav.,2015-2016,0.0644,0.1108,0.2254,0.1335,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Radviliškio r. sav.,2015-2016,0.0271,0.0332,0.2113,0.0905,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Telšių r. sav.,2015-2016,0.0754,0.0589,0.2394,0.1246,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Vilkaviškio r. sav.,2015-2016,0.0772,0.034,0.3932,0.1681,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Klaipėdos r. sav.,2015-2016,0.0231,0.0004,0.2828,0.1021,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Tauragės r. sav.,Šiaulių r. sav.,2015-2016,0.0127,0.213,0.2366,0.1541,466,249,0.534334763948,5061.0,10.860515021459,71.0,15.236051502145,63.090128755364,294,0.049356223175,23,0.049356223175
Telšių r. sav.,Jonavos r. sav.,2015-2016,0.0675,0.0341,0.2059,0.1025,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Kėdainių r. sav.,2015-2016,0.0684,0.1217,0.0357,0.0753,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Radviliškio r. sav.,2015-2016,0.0496,0.0902,0.0357,0.0585,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Šalčininkų r. sav.,2015-2016,0.0562,0.2348,0.4255,0.2388,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Šilutės r. sav.,2015-2016,0.0473,0.0061,0.3793,0.1442,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Tauragės r. sav.,2015-2016,0.0754,0.0589,0.2394,0.1246,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Vilkaviškio r. sav.,2015-2016,0.002,0.0258,0.5385,0.1888,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Klaipėdos r. sav.,2015-2016,0.0536,0.0586,0.4545,0.1889,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Telšių r. sav.,Šiaulių r. sav.,2015-2016,0.0635,0.2594,0.4194,0.2474,504,126,0.25,5378.0,10.670634920634,54.0,10.714285714285,70.039682539682,353,0.027777777777,14,0.04365079365
Trakų r. sav.,Kelmės r. sav.,2015-2016,0.0585,0.1237,0.4737,0.2186,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Trakų r. sav.,Kretingos r. sav.,2015-2016,0.0398,0.2395,0.3263,0.2019,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Trakų r. sav.,Plungės r. sav.,2015-2016,0.0596,0.1467,0.4211,0.2091,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Trakų r. sav.,Ukmergės r. sav.,2015-2016,0.0097,0.0431,0.3895,0.1474,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Trakų r. sav.,Utenos r. sav.,2015-2016,0.0073,0.1209,0.5053,0.2112,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Trakų r. sav.,Panevėžio r. sav.,2015-2016,0.0097,0.1297,0.0526,0.064,410,145,0.353658536585,3840.0,9.365853658536,95.0,23.170731707317,61.463414634146,252,0.075609756097,31,0.170731707317
Ukmergės r. sav.,Kelmės r. sav.,2015-2016,0.0676,0.1615,0.1379,0.1223,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Ukmergės r. sav.,Kretingos r. sav.,2015-2016,0.0304,0.2052,0.0938,0.1098,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Ukmergės r. sav.,Plungės r. sav.,2015-2016,0.0505,0.1082,0.0517,0.0701,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Ukmergės r. sav.,Trakų r. sav.,2015-2016,0.0097,0.0431,0.3895,0.1474,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Ukmergės r. sav.,Utenos r. sav.,2015-2016,0.0169,0.0813,0.1897,0.096,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Ukmergės r. sav.,Panevėžio r. sav.,2015-2016,0.0,0.1672,0.3556,0.1743,414,178,0.429951690821,4013.0,9.693236714975,58.0,14.009661835748,64.492753623188,267,0.031400966183,13,0.086956521739
Utenos r. sav.,Kelmės r. sav.,2015-2016,0.0516,0.2296,0.06,0.1137,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Kretingos r. sav.,2015-2016,0.0468,0.1349,0.2656,0.1491,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Plungės r. sav.,2015-2016,0.0665,0.0293,0.1455,0.0804,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Šakių r. sav.,2015-2016,0.0934,0.1326,0.1296,0.1185,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Trakų r. sav.,2015-2016,0.0073,0.1209,0.5053,0.2112,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Ukmergės r. sav.,2015-2016,0.0169,0.0813,0.1897,0.096,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Utenos r. sav.,Panevėžio r. sav.,2015-2016,0.0169,0.2349,0.4778,0.2432,407,150,0.36855036855,4368.0,10.732186732186,47.0,11.547911547911,52.579852579852,214,0.027027027027,11,0.063882063882
Varėnos r. sav.,Anykščių r. sav.,2015-2016,0.0674,0.0685,0.2034,0.1131,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Elektrėnų sav.,2015-2016,0.0603,0.164,0.5106,0.245,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Joniškio r. sav.,2015-2016,0.0887,0.1417,0.2553,0.1619,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Lazdijų r. sav.,2015-2016,0.0993,0.0085,0.2879,0.1319,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Pakruojo r. sav.,2015-2016,0.0993,0.0448,0.1915,0.1119,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Pasvalio r. sav.,2015-2016,0.0814,0.2572,0.2128,0.1838,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Prienų r. sav.,2015-2016,0.0631,0.1994,0.0213,0.0946,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Švenčionių r. sav.,2015-2016,0.0035,0.153,0.1915,0.116,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Varėnos r. sav.,Alytaus r. sav.,2015-2016,0.0957,0.2159,0.1607,0.1574,282,83,0.294326241134,2325.0,8.244680851063,47.0,16.666666666666,58.86524822695,166,0.085106382978,24,0.09219858156
Vilkaviškio r. sav.,Jonavos r. sav.,2015-2016,0.0693,0.0591,0.4188,0.1824,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Kėdainių r. sav.,2015-2016,0.0665,0.1444,0.5214,0.2441,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Radviliškio r. sav.,2015-2016,0.0515,0.066,0.5214,0.213,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Šalčininkų r. sav.,2015-2016,0.0543,0.2145,0.1966,0.1551,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Šilutės r. sav.,2015-2016,0.0454,0.0198,0.2564,0.1072,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Tauragės r. sav.,2015-2016,0.0772,0.034,0.3932,0.1681,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Telšių r. sav.,2015-2016,0.002,0.0258,0.5385,0.1888,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Klaipėdos r. sav.,2015-2016,0.0554,0.0336,0.1538,0.0809,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Vilkaviškio r. sav.,Šiaulių r. sav.,2015-2016,0.0653,0.2397,0.2051,0.17,505,138,0.273267326732,5239.0,10.374257425742,117.0,23.168316831683,54.059405940594,273,0.047524752475,24,0.059405940594
Ignalinos r. sav.,Kalvarijos sav.,2015-2016,0.0549,0.0464,0.0732,0.0582,164,52,0.317073170731,1529.0,9.323170731707,38.0,23.170731707317,47.560975609756,78,0.024390243902,4,0.012195121951
Ignalinos r. sav.,Kazlų Rūdos sav.,2015-2016,0.0889,0.0456,0.1579,0.0975,164,52,0.317073170731,1529.0,9.323170731707,38.0,23.170731707317,47.560975609756,78,0.024390243902,4,0.012195121951
